image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
Downdog\00000098.jpg,Downdog,0.3771499,0.74020606,0.36610422,0.73151857,0.37830636,0.7394981,0.34945977,0.6899032,0.3692165,0.70213777,0.35129556,0.5923685,0.34830838,0.55630183,0.23570631,0.7074446,0.22882609,0.6765988,0.16133443,0.87856907,0.094648026,0.889906,0.53063244,0.18893182,0.5299237,0.20696217,0.7662359,0.4012915,0.7303233,0.35596493,0.8702135,0.7200995,0.86346596,0.6692729
Downdog\00000099.jpg,Downdog,0.39559564,0.77459705,0.37435174,0.7693897,0.4144446,0.77673405,0.34881425,0.7559538,0.46637383,0.76682115,0.36047664,0.686552,0.5261929,0.6146623,0.24589057,0.7983856,0.5854945,0.6145303,0.17231488,0.8787429,0.4906624,0.67985874,0.54508877,0.46856183,0.6610281,0.45123112,0.5980924,0.22754067,0.7446603,0.21071328,0.6703635,0.740148,0.8796983,0.7446952
Downdog\00000100.jpg,Downdog,0.44546366,0.74589497,0.42225325,0.7421853,0.4555867,0.7527919,0.38323027,0.7223762,0.46949133,0.73934096,0.384467,0.6368797,0.49632186,0.6064427,0.30608925,0.70253503,0.5748356,0.65178937,0.23696859,0.86710703,0.5283632,0.736001,0.52209395,0.36785206,0.5773292,0.3662682,0.7278254,0.47492355,0.6844081,0.43195826,0.8613492,0.74215025,0.7687902,0.68583435
Downdog\00000101.jpg,Downdog,0.373829,0.69210595,0.36912355,0.6813478,0.37038562,0.68752825,0.37862727,0.6468123,0.37397286,0.6564614,0.4152421,0.6101262,0.39645195,0.5873379,0.38842174,0.7199637,0.39907575,0.6922945,0.32270893,0.78126425,0.35152397,0.7740336,0.5567682,0.45878989,0.5422947,0.46064863,0.61485046,0.63943857,0.61162287,0.6120409,0.70344025,0.7708738,0.68640214,0.7740569
Downdog\00000102.jpg,Downdog,0.38348648,0.7859167,0.37660432,0.7757719,0.37937123,0.7876678,0.38849622,0.7508168,0.3848746,0.77831936,0.4388962,0.729008,0.4156397,0.73881644,0.4018819,0.8060795,0.35895348,0.7994525,0.3157753,0.8738897,0.3053513,0.8661169,0.56168664,0.6287063,0.5566911,0.6407224,0.58261925,0.5732159,0.6189257,0.56929,0.7188008,0.77624583,0.7364341,0.78038865
Downdog\00000103.jpg,Downdog,0.37288138,0.70680964,0.36532888,0.70384854,0.3782167,0.7037418,0.36425114,0.6805663,0.38816047,0.6784045,0.39909902,0.5834349,0.42028663,0.5595447,0.3831021,0.6239219,0.43246022,0.5864978,0.18147574,0.83722293,0.3736518,0.7301419,0.55758375,0.37112108,0.57936966,0.37606868,0.689794,0.30569074,0.73510087,0.27601752,0.8599594,0.7600243,0.8892339,0.716733
Downdog\00000105.jpg,Downdog,0.29424605,0.5473315,0.2821459,0.52410924,0.28581575,0.54736036,0.2810718,0.45929343,0.26942253,0.50732183,0.34309182,0.39854443,0.28447518,0.41298702,0.2970855,0.6509201,0.22787252,0.6729061,0.1892408,0.8602714,0.17277722,0.86328375,0.5463037,0.16562991,0.50690895,0.19366191,0.667028,0.40845805,0.63455504,0.36557087,0.811506,0.5767926,0.7132341,0.54458743
Downdog\00000106.jpg,Downdog,0.5956413,0.79178536,0.593337,0.78869987,0.6095022,0.79127073,0.5803992,0.77276105,0.620527,0.78443277,0.56419396,0.6994356,0.6197382,0.75824594,0.5628886,0.67578685,0.6950216,0.81428695,0.5893295,0.7227386,0.7691885,0.88167995,0.40266275,0.6485657,0.44070923,0.6554585,0.32897696,0.58916605,0.3934028,0.5994901,0.21330526,0.800463,0.22533374,0.8120981
Downdog\00000108.jpg,Downdog,0.31875727,0.6410308,0.309379,0.63390785,0.3250809,0.6401187,0.2966778,0.6105287,0.33959076,0.6216305,0.29893205,0.55482614,0.36782694,0.5265204,0.21066193,0.61116374,0.44660378,0.55308,0.10450206,0.75716233,0.47307253,0.6186374,0.4468741,0.37707072,0.48773518,0.38895634,0.57324845,0.2383718,0.6109213,0.22584757,0.7544524,0.6390957,0.8003907,0.6526297
Downdog\00000109.jpg,Downdog,0.4336813,0.79499274,0.42477256,0.79036534,0.43551847,0.7958837,0.41992053,0.7596696,0.44204932,0.76624495,0.4376442,0.71315366,0.45374542,0.6572869,0.3813865,0.7986677,0.46193314,0.6954855,0.30858406,0.9040031,0.43502983,0.7832521,0.52385753,0.4586925,0.5306672,0.44619268,0.6084957,0.5615944,0.6075838,0.5209405,0.7068459,0.748727,0.6699972,0.73098654
Downdog\00000115.jpg,Downdog,0.38295528,0.74429566,0.3775666,0.73820823,0.38043225,0.74389297,0.38841894,0.71469104,0.3844369,0.72597444,0.42700407,0.6867372,0.4032842,0.6744574,0.38540414,0.7468269,0.35260284,0.7249418,0.2927878,0.8037299,0.28981546,0.770679,0.5625236,0.53885907,0.5504569,0.5454626,0.6816732,0.6027697,0.69132787,0.58116746,0.7979934,0.70460105,0.7860839,0.695205
Downdog\00000118.jpg,Downdog,0.41321808,0.7721726,0.3952945,0.7701582,0.42415354,0.77006084,0.3626027,0.7244278,0.43653366,0.71714056,0.3569234,0.6408715,0.46340558,0.56240505,0.2727975,0.75316226,0.5357849,0.6153098,0.20436709,0.90244997,0.49801514,0.7395468,0.51032656,0.3034606,0.57470316,0.28480938,0.7021509,0.3630257,0.73267066,0.2792493,0.8293852,0.6696531,0.82167906,0.59345794
Downdog\00000124.jpg,Downdog,0.44546366,0.74589497,0.42225325,0.7421853,0.4555867,0.7527919,0.38323027,0.7223762,0.46949133,0.73934096,0.384467,0.6368797,0.49632186,0.6064427,0.30608925,0.70253503,0.5748356,0.65178937,0.23696859,0.86710703,0.5283632,0.736001,0.52209395,0.36785206,0.5773292,0.3662682,0.7278254,0.47492355,0.6844081,0.43195826,0.8613492,0.74215025,0.7687902,0.68583435
Downdog\00000125.jpg,Downdog,0.38295528,0.74429566,0.3775666,0.73820823,0.38043225,0.74389297,0.38841894,0.71469104,0.3844369,0.72597444,0.42700407,0.6867372,0.4032842,0.6744574,0.38540414,0.7468269,0.35260284,0.7249418,0.2927878,0.8037299,0.28981546,0.770679,0.5625236,0.53885907,0.5504569,0.5454626,0.6816732,0.6027697,0.69132787,0.58116746,0.7979934,0.70460105,0.7860839,0.695205
Downdog\00000126.jpg,Downdog,0.38700944,0.57309943,0.3718844,0.56839406,0.3880998,0.5723443,0.35328892,0.5320765,0.3733713,0.5349922,0.38622692,0.46146747,0.3878429,0.41721532,0.30843815,0.5864648,0.39537418,0.48857343,0.21126243,0.74817026,0.39256182,0.57784927,0.6083064,0.2451215,0.60506237,0.24345745,0.73475146,0.4343775,0.74945647,0.4078784,0.85461164,0.7004839,0.8774556,0.66730416
Downdog\00000127.jpg,Downdog,0.38348648,0.7859167,0.37660432,0.7757719,0.37937123,0.7876678,0.38849622,0.7508168,0.3848746,0.77831936,0.4388962,0.729008,0.4156397,0.73881644,0.4018819,0.8060795,0.35895348,0.7994525,0.3157753,0.8738897,0.3053513,0.8661169,0.56168664,0.6287063,0.5566911,0.6407224,0.58261925,0.5732159,0.6189257,0.56929,0.7188008,0.77624583,0.7364341,0.78038865
Downdog\00000128.jpg,Downdog,0.39750466,0.7375256,0.38258368,0.7241693,0.40271002,0.7387016,0.3844584,0.6647525,0.42685977,0.69807535,0.42442566,0.5376162,0.43939716,0.59148484,0.33514735,0.5550578,0.3090066,0.7087302,0.18708275,0.789697,0.16367891,0.8397513,0.6157643,0.15364586,0.6441743,0.19282155,0.70062184,0.2927842,0.795592,0.2684626,0.793628,0.6408137,0.870207,0.62144685
Downdog\00000129.jpg,Downdog,0.33759746,0.6959105,0.32680377,0.6696584,0.3295114,0.68777776,0.35117817,0.58445215,0.3439929,0.62507576,0.42456418,0.5257519,0.39889234,0.49439502,0.32517624,0.72964644,0.3425603,0.6631165,0.15317826,0.856061,0.19259994,0.8774463,0.6372923,0.19424278,0.62255096,0.19238038,0.6804561,0.4434814,0.7192176,0.40321952,0.8450276,0.7062707,0.84917766,0.7124201
Downdog\00000130.jpg,Downdog,0.3859509,0.6842913,0.3670813,0.67539775,0.38838813,0.68540585,0.34086683,0.6286648,0.3875931,0.6482777,0.35360095,0.5638446,0.42746612,0.53394353,0.2452526,0.6586222,0.42008328,0.6057101,0.16545688,0.8160482,0.24773248,0.7742495,0.58249784,0.27893302,0.6264561,0.27934796,0.69643086,0.4556651,0.71439475,0.3938536,0.89051116,0.6756097,0.88661444,0.62040824
Downdog\00000133.jpg,Downdog,0.4336813,0.79499274,0.42477256,0.79036534,0.43551847,0.7958837,0.41992053,0.7596696,0.44204932,0.76624495,0.4376442,0.71315366,0.45374542,0.6572869,0.3813865,0.7986677,0.46193314,0.6954855,0.30858406,0.9040031,0.43502983,0.7832521,0.52385753,0.4586925,0.5306672,0.44619268,0.6084957,0.5615944,0.6075838,0.5209405,0.7068459,0.748727,0.6699972,0.73098654
Downdog\00000134.jpg,Downdog,0.31875727,0.6410308,0.309379,0.63390785,0.3250809,0.6401187,0.2966778,0.6105287,0.33959076,0.6216305,0.29893205,0.55482614,0.36782694,0.5265204,0.21066193,0.61116374,0.44660378,0.55308,0.10450206,0.75716233,0.47307253,0.6186374,0.4468741,0.37707072,0.48773518,0.38895634,0.57324845,0.2383718,0.6109213,0.22584757,0.7544524,0.6390957,0.8003907,0.6526297
Downdog\00000137.jpg,Downdog,0.39617214,0.7082609,0.37151662,0.7074792,0.41820922,0.7143222,0.3572317,0.65927833,0.46663824,0.6637236,0.37265196,0.5606186,0.53018564,0.49418685,0.293614,0.674992,0.6169848,0.5128438,0.1985338,0.8250453,0.6065579,0.6025513,0.5364719,0.20802297,0.6292429,0.19046918,0.65099126,0.29580924,0.7250177,0.24727432,0.7652027,0.39094836,0.7348835,0.31088382
Downdog\00000137.jpg,Downdog,0.64862436,0.3698954,0.6494731,0.36590114,0.6514614,0.36547384,0.65088916,0.3665384,0.6643778,0.36589584,0.6510388,0.38947058,0.67168874,0.39183095,0.63792247,0.41572672,0.672584,0.43289804,0.63713294,0.41169086,0.66781205,0.45247266,0.6561761,0.4807053,0.669374,0.48057714,0.6559554,0.54490083,0.6685977,0.54380894,0.65462077,0.6041727,0.6624044,0.6029228
Downdog\00000138.jpg,Downdog,0.43068972,0.6422231,0.41737914,0.6464899,0.43339497,0.65109813,0.37171406,0.65409124,0.40297776,0.6714366,0.35255614,0.5931982,0.37402138,0.6079219,0.27696705,0.6282955,0.2903405,0.64489996,0.19557932,0.81250805,0.1485664,0.82404363,0.50019616,0.29185122,0.5282819,0.32750073,0.67924833,0.2043984,0.7203078,0.19025794,0.84282017,0.6349371,0.8791094,0.60134286
Downdog\00000139.jpg,Downdog,0.47911367,0.64528877,0.46061373,0.648388,0.49163237,0.648595,0.4176788,0.63705593,0.5178572,0.6404324,0.38511044,0.57752687,0.5637183,0.5277024,0.27180216,0.6439657,0.69549334,0.48674473,0.16143814,0.73588777,0.73456573,0.569934,0.49034545,0.3114266,0.609503,0.30704367,0.60926646,0.19455463,0.7483191,0.18799186,0.68185914,0.55208576,0.8545203,0.5298226
Downdog\00000140.jpg,Downdog,0.41321808,0.7721726,0.3952945,0.7701582,0.42415354,0.77006084,0.3626027,0.7244278,0.43653366,0.71714056,0.3569234,0.6408715,0.46340558,0.56240505,0.2727975,0.75316226,0.5357849,0.6153098,0.20436709,0.90244997,0.49801514,0.7395468,0.51032656,0.3034606,0.57470316,0.28480938,0.7021509,0.3630257,0.73267066,0.2792493,0.8293852,0.6696531,0.82167906,0.59345794
Downdog\00000142.jpg,Downdog,0.28668094,0.7201384,0.27376714,0.7027694,0.28357473,0.71188873,0.26899898,0.6704147,0.29242954,0.6861101,0.33407125,0.62211984,0.33034167,0.6026074,0.31099448,0.75002235,0.35287735,0.703074,0.29525256,0.7957385,0.3180094,0.7838287,0.5615157,0.43797284,0.5875575,0.44456974,0.5461393,0.39788654,0.6990959,0.39804533,0.62914556,0.62713534,0.8468605,0.63219506
Downdog\00000143.jpg,Downdog,0.29739302,0.6429112,0.28644642,0.61039186,0.285737,0.6330838,0.2955494,0.5246716,0.28592232,0.5695666,0.3579676,0.48009425,0.34068614,0.44970924,0.32457915,0.72599995,0.39524484,0.6485125,0.2146643,0.84724545,0.368229,0.78637487,0.5880217,0.24062909,0.5646646,0.25099987,0.67183155,0.5796551,0.64073056,0.5529377,0.82295173,0.7477413,0.7378001,0.7560284
Downdog\00000144.jpg,Downdog,0.65525025,0.74000055,0.65706575,0.73755246,0.66423887,0.7312862,0.6653514,0.70130384,0.6757396,0.6908169,0.6616172,0.61289597,0.66874135,0.61555654,0.75145453,0.7319031,0.7662283,0.759532,0.82794666,0.86990577,0.83008015,0.870589,0.44791055,0.36249912,0.44264856,0.35105857,0.37252218,0.4127612,0.3362179,0.47250482,0.33964267,0.61835873,0.22246818,0.7369206
Downdog\00000146.jpg,Downdog,0.3555383,0.8050412,0.3371049,0.78180414,0.3532837,0.800396,0.3345377,0.6947832,0.36386138,0.73028445,0.36823094,0.5617977,0.41447517,0.5670932,0.2979035,0.6039182,0.3596644,0.6332937,0.14232755,0.7959138,0.14317791,0.80600685,0.6045426,0.19080094,0.63831985,0.21216506,0.7557518,0.44498914,0.794826,0.4329279,0.8442461,0.61145145,0.85806125,0.5698457
Downdog\00000150.jpg,Downdog,0.3778289,0.5478248,0.3715801,0.54187226,0.37709817,0.54339284,0.36278334,0.51524055,0.37175545,0.51790136,0.38023785,0.4422454,0.3648734,0.42663884,0.30281937,0.5681243,0.2731997,0.57377666,0.21249138,0.7374295,0.18236437,0.71309155,0.5267045,0.17747639,0.52321416,0.18593799,0.6005827,0.30612975,0.6182184,0.26874787,0.72570795,0.61684805,0.72025293,0.6337662
Downdog\00000151.jpg,Downdog,0.4455967,0.47436383,0.45796654,0.47161546,0.46607992,0.46352276,0.541347,0.50035775,0.5319249,0.47076625,0.5273299,0.48822743,0.5716366,0.43595806,0.54728204,0.5636394,0.68533057,0.57762456,0.6696708,0.72112405,0.8223383,0.7829931,0.47196817,0.40117407,0.47457758,0.38767144,0.6835656,0.6360603,0.6154507,0.5697458,0.8239341,0.7541969,0.6235387,0.68133086
Downdog\00000152.jpg,Downdog,0.21326771,0.6194108,0.20402944,0.595143,0.21194439,0.60691047,0.2177984,0.54811984,0.22223847,0.56261814,0.2859695,0.5003691,0.26775864,0.45325184,0.24410279,0.6784863,0.3242533,0.60410607,0.15146156,0.7745358,0.27230045,0.63116986,0.5399116,0.28006086,0.5082341,0.2823937,0.73342127,0.53176653,0.6314987,0.48176453,0.9058874,0.70204115,0.74425316,0.7133347
Downdog\00000153.jpg,Downdog,0.5957005,0.62383574,0.5884392,0.6285701,0.6181157,0.63740045,0.58965003,0.6157469,0.6584965,0.64635766,0.5818955,0.440004,0.6600406,0.5673313,0.60613316,0.43116295,0.75353825,0.7320014,0.63829505,0.5690932,0.8023062,0.87169766,0.38777062,0.20720142,0.4198819,0.2440828,0.29864213,0.30959046,0.28568196,0.40987828,0.30072114,0.6134187,0.12132507,0.7293499
Downdog\00000154.jpg,Downdog,0.45322037,0.56682813,0.436596,0.55506605,0.45289826,0.57342595,0.41882887,0.5078298,0.45872146,0.54684985,0.43778038,0.4221278,0.49059993,0.44615936,0.39072773,0.4694811,0.55579364,0.5285066,0.30472773,0.6842599,0.5517762,0.64093053,0.55918384,0.23763618,0.5831995,0.26483703,0.66945297,0.4509049,0.6737965,0.45887342,0.78985786,0.61483383,0.7727343,0.6187029
Downdog\00000156.jpg,Downdog,0.4442586,0.6867816,0.4332738,0.68151647,0.44478443,0.6861353,0.42984793,0.67913926,0.45398346,0.6887034,0.4544954,0.6511217,0.4743807,0.650726,0.40405744,0.70421064,0.47152928,0.7101503,0.29880083,0.79702264,0.39490035,0.7631331,0.5491878,0.5481764,0.59243745,0.54818475,0.45678076,0.6620877,0.6242378,0.6584305,0.3736795,0.7717643,0.7420155,0.75783134
Downdog\00000158.jpg,Downdog,0.5168955,0.62313,0.49712044,0.61651826,0.52031684,0.6310135,0.46960694,0.5782498,0.52864325,0.6092127,0.4796048,0.49001986,0.5652266,0.52014166,0.42231828,0.5362528,0.6901717,0.6162453,0.32564017,0.760453,0.7707234,0.75013167,0.60814327,0.28790733,0.6498805,0.31969312,0.74616736,0.4652168,0.7668887,0.46324065,0.8545524,0.69154924,0.8593233,0.69689983
Downdog\00000159.jpg,Downdog,0.21326771,0.6194108,0.20402944,0.595143,0.21194439,0.60691047,0.2177984,0.54811984,0.22223847,0.56261814,0.2859695,0.5003691,0.26775864,0.45325184,0.24410279,0.6784863,0.3242533,0.60410607,0.15146156,0.7745358,0.27230045,0.63116986,0.5399116,0.28006086,0.5082341,0.2823937,0.73342127,0.53176653,0.6314987,0.48176453,0.9058874,0.70204115,0.74425316,0.7133347
Downdog\00000161.jpg,Downdog,0.3555383,0.8050412,0.3371049,0.78180414,0.3532837,0.800396,0.3345377,0.6947832,0.36386138,0.73028445,0.36823094,0.5617977,0.41447517,0.5670932,0.2979035,0.6039182,0.3596644,0.6332937,0.14232755,0.7959138,0.14317791,0.80600685,0.6045426,0.19080094,0.63831985,0.21216506,0.7557518,0.44498914,0.794826,0.4329279,0.8442461,0.61145145,0.85806125,0.5698457
Downdog\00000162.jpg,Downdog,0.4455967,0.47436383,0.45796654,0.47161546,0.46607992,0.46352276,0.541347,0.50035775,0.5319249,0.47076625,0.5273299,0.48822743,0.5716366,0.43595806,0.54728204,0.5636394,0.68533057,0.57762456,0.6696708,0.72112405,0.8223383,0.7829931,0.47196817,0.40117407,0.47457758,0.38767144,0.6835656,0.6360603,0.6154507,0.5697458,0.8239341,0.7541969,0.6235387,0.68133086
Downdog\00000163.jpg,Downdog,0.5957005,0.62383574,0.5884392,0.6285701,0.6181157,0.63740045,0.58965003,0.6157469,0.6584965,0.64635766,0.5818955,0.440004,0.6600406,0.5673313,0.60613316,0.43116295,0.75353825,0.7320014,0.63829505,0.5690932,0.8023062,0.87169766,0.38777062,0.20720142,0.4198819,0.2440828,0.29864213,0.30959046,0.28568196,0.40987828,0.30072114,0.6134187,0.12132507,0.7293499
Downdog\00000164.jpg,Downdog,0.5460942,0.7763328,0.54420817,0.7776381,0.55709594,0.7740153,0.5603149,0.7351678,0.57325315,0.7303147,0.5467829,0.5773735,0.5482864,0.60563254,0.58739996,0.62565064,0.6033863,0.7574937,0.6683593,0.72483623,0.66826147,0.82926714,0.31403467,0.30660173,0.30503342,0.30641708,0.28188026,0.4427983,0.24127665,0.470486,0.25929627,0.5734554,0.17528127,0.6871735
Downdog\00000165.jpg,Downdog,0.4442586,0.6867816,0.4332738,0.68151647,0.44478443,0.6861353,0.42984793,0.67913926,0.45398346,0.6887034,0.4544954,0.6511217,0.4743807,0.650726,0.40405744,0.70421064,0.47152928,0.7101503,0.29880083,0.79702264,0.39490035,0.7631331,0.5491878,0.5481764,0.59243745,0.54818475,0.45678076,0.6620877,0.6242378,0.6584305,0.3736795,0.7717643,0.7420155,0.75783134
Downdog\00000166.jpg,Downdog,0.3778289,0.5478248,0.3715801,0.54187226,0.37709817,0.54339284,0.36278334,0.51524055,0.37175545,0.51790136,0.38023785,0.4422454,0.3648734,0.42663884,0.30281937,0.5681243,0.2731997,0.57377666,0.21249138,0.7374295,0.18236437,0.71309155,0.5267045,0.17747639,0.52321416,0.18593799,0.6005827,0.30612975,0.6182184,0.26874787,0.72570795,0.61684805,0.72025293,0.6337662
Downdog\00000170.jpg,Downdog,0.42010385,0.76101774,0.40900564,0.7570027,0.42308688,0.76284224,0.3999329,0.7097019,0.4314029,0.7195095,0.41541097,0.63368666,0.4496874,0.584878,0.35861543,0.73309666,0.41598436,0.6750284,0.27171668,0.8929053,0.28942448,0.84793633,0.5056395,0.26669282,0.53920287,0.25614914,0.5329932,0.5520316,0.63760626,0.5103423,0.6243035,0.7422221,0.7279014,0.7258808
Downdog\00000173.jpg,Downdog,0.3797455,0.5691111,0.37517583,0.5182044,0.37895486,0.5538445,0.41925487,0.48534536,0.4341676,0.57937616,0.49783522,0.31314012,0.48165295,0.4761318,0.59659886,0.23712328,0.47457466,0.4502582,0.6178824,0.38728133,0.34292516,0.6401472,0.5808272,0.20403005,0.61460793,0.3087746,0.53349924,0.19605507,0.7342132,0.4930284,0.5225582,0.5725618,0.85750353,0.8274038
Downdog\00000175.jpg,Downdog,0.29754773,0.54684937,0.2908116,0.54530394,0.30591723,0.552415,0.2906598,0.56590766,0.32233164,0.5738403,0.31131375,0.52985996,0.30826527,0.49522796,0.25608796,0.7192119,0.30496716,0.68054855,0.19841154,0.8356679,0.31978256,0.6672585,0.4278531,0.42415398,0.43808648,0.42313978,0.5111831,0.18123314,0.57493675,0.13591543,0.5951685,0.6368911,0.72454494,0.61665004
Downdog\00000176.jpg,Downdog,0.30630344,0.6870123,0.28700143,0.67700446,0.31566948,0.68505245,0.26317295,0.6281033,0.33177328,0.6434371,0.26084846,0.54278344,0.36928904,0.5260745,0.15895589,0.6305061,0.3196309,0.6028303,0.11031484,0.7509242,0.101617545,0.7036249,0.4924651,0.20044127,0.56706625,0.20820217,0.6487577,0.36715722,0.7277977,0.32920617,0.81105065,0.60824186,0.84858334,0.56814176
Downdog\00000179.jpg,Downdog,0.41974553,0.7620009,0.39220983,0.75357515,0.42757446,0.77213603,0.34785706,0.6925582,0.43841028,0.7340766,0.35592976,0.57127875,0.48922583,0.56849223,0.27274105,0.6759347,0.5969812,0.63042164,0.18374026,0.8605137,0.62338126,0.74882865,0.53106785,0.16906679,0.61623996,0.19131342,0.60760254,0.36463287,0.7513539,0.36074376,0.7401117,0.6097547,0.84305984,0.58517015
Downdog\00000180.jpg,Downdog,0.51551294,0.34634092,0.50300545,0.32133982,0.5135927,0.32610178,0.48503503,0.33284658,0.5090269,0.35896698,0.477439,0.4223667,0.45579192,0.4334045,0.43835065,0.5083015,0.5600625,0.5127694,0.49617633,0.6556354,0.68015945,0.6899716,0.39487728,0.51524866,0.42056337,0.5271056,0.3409331,0.30535585,0.48763138,0.32600677,0.26522565,0.68929636,0.73076767,0.69510597
Downdog\00000183.jpg,Downdog,0.40995577,0.78854096,0.38801485,0.78497106,0.42607644,0.79504216,0.34996364,0.7460799,0.4558075,0.7696406,0.34226975,0.6428696,0.49537304,0.6607504,0.24828614,0.71767247,0.60035163,0.7255278,0.17775504,0.8688029,0.60271513,0.79756683,0.49357674,0.37983617,0.59384936,0.404476,0.63868886,0.37763393,0.76742697,0.3856333,0.7875393,0.6709799,0.8772039,0.6503167
Downdog\00000187.jpg,Downdog,0.3154195,0.60676235,0.308003,0.600445,0.3283202,0.6030228,0.3078006,0.6094647,0.35864618,0.60668474,0.338459,0.5777297,0.3620647,0.5311649,0.2932706,0.7345234,0.38463363,0.67183477,0.20199116,0.88998574,0.30907702,0.8304381,0.42212102,0.49296102,0.4527382,0.47892383,0.4279769,0.33792934,0.52390194,0.31220752,0.47939,0.76803684,0.661317,0.7865718
Downdog\00000197.jpg,Downdog,0.43112043,0.67305523,0.4224334,0.6651872,0.43105924,0.6675898,0.4092121,0.6434193,0.4268625,0.64329004,0.42758825,0.6047441,0.43512294,0.5711762,0.34691125,0.68860644,0.40508536,0.6601717,0.25139928,0.7776353,0.3147989,0.7553224,0.6072797,0.462085,0.6077863,0.4643259,0.7170024,0.55468416,0.7015356,0.5152383,0.8264529,0.7481185,0.7831289,0.7928585
Downdog\00000199.jpg,Downdog,0.51551294,0.34634092,0.50300545,0.32133982,0.5135927,0.32610178,0.48503503,0.33284658,0.5090269,0.35896698,0.477439,0.4223667,0.45579192,0.4334045,0.43835065,0.5083015,0.5600625,0.5127694,0.49617633,0.6556354,0.68015945,0.6899716,0.39487728,0.51524866,0.42056337,0.5271056,0.3409331,0.30535585,0.48763138,0.32600677,0.26522565,0.68929636,0.73076767,0.69510597
Downdog\00000201.jpg,Downdog,0.41974553,0.7620009,0.39220983,0.75357515,0.42757446,0.77213603,0.34785706,0.6925582,0.43841028,0.7340766,0.35592976,0.57127875,0.48922583,0.56849223,0.27274105,0.6759347,0.5969812,0.63042164,0.18374026,0.8605137,0.62338126,0.74882865,0.53106785,0.16906679,0.61623996,0.19131342,0.60760254,0.36463287,0.7513539,0.36074376,0.7401117,0.6097547,0.84305984,0.58517015
